subscriber_id,predicted_churn_probability_calibrated,model_score_ranking_raw,risk_tier,top_driver,recommended_action,rule_id,campaign_priority,campaign_queue_rank,primary_channel,intervention_type,human_touch_flag,campaign_cost_tier,secondary_channel,shap_explanation_summary
1491,0.0559,0.2495,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.022 — VoLTE non-adoption raises risk; Customer age: +0.006 — Increases predicted churn risk"
1503,0.0559,0.2201,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.022 — VoLTE non-adoption raises risk; Count comms/network VAS yes: +0.003 — Increases predicted churn risk"
1508,0.0559,0.8138,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.012 — Spend spike vs history raises risk; Persian birth month 1–12: +0.004 — Increases predicted churn risk
1511,0.0559,0.6287,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Customer age: +0.008 — Increases predicted churn risk; Persian birth month 1–12: +0.007 — Increases predicted churn risk
1522,0.0559,0.4876,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Night data pack 1/0/-1: +0.004 — Increases predicted churn risk; Cloud storage 1/0/-1: +0.002 — Increases predicted churn risk
1530,0.0559,0.1533,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Customer age: +0.005 — Increases predicted churn risk; Count comms/network VAS yes: +0.001 — Increases predicted churn risk
1538,0.0559,0.8487,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Count ecosystem yes (capable): +0.011 — Increases predicted churn risk; Persian birth month 1–12: +0.004 — Increases predicted churn risk
1547,0.0559,0.2853,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.011 — Spend spike vs history raises risk; Count comms/network VAS yes: +0.001 — Increases predicted churn risk
1577,0.0559,0.8826,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Customer age: +0.007 — Increases predicted churn risk; Intl roaming 1/0/-1: +0.004 — Increases predicted churn risk
1583,0.0559,0.3175,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.016 — VoLTE non-adoption raises risk; Monthly bill vs lifetime ARPU: +0.006 — Spend spike vs history raises risk"
1595,0.0559,0.7861,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Customer age: +0.013 — Increases predicted churn risk; Persian birth month 1–12: +0.007 — Increases predicted churn risk
1606,0.0559,0.2631,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.011 — Spend spike vs history raises risk; Persian birth month 1–12: +0.003 — Increases predicted churn risk
1611,0.0559,0.3421,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Customer age: +0.005 — Increases predicted churn risk; Cloud storage 1/0/-1: +0.001 — Increases predicted churn risk
1612,0.0559,0.096,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Count ecosystem yes (capable): +0.006 — Increases predicted churn risk; Customer age: +0.005 — Increases predicted churn risk
1615,0.0559,0.3267,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.012 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.005 — Low digital engagement raises risk
1623,0.0559,0.3321,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,EWANO (superapp_financial) 1/0/-1: +0.004 — EWANO financial engagement pattern; EWANO yes on capable: +0.003 — Increases predicted churn risk
1630,0.0559,0.169,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.022 — VoLTE non-adoption raises risk; EWANO (superapp_financial) 1/0/-1: +0.005 — EWANO financial engagement pattern"
1639,0.0559,0.737,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"2G=0 … 5G=3: +0.022 — Increases predicted churn risk; Capable, VoLTE=no: +0.021 — VoLTE non-adoption raises risk"
1647,0.0559,0.3031,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Persian birth month 1–12: +0.007 — Increases predicted churn risk; Customer age: +0.001 — Increases predicted churn risk
1655,0.0559,0.5615,Low,First-year postpaid subscriber,Postpaid Loyalty Lock: 10% loyalty discount on months 7–12 when customer accepts e-bill + auto-pay setup within 14 days (contract amendment digital).,R08_POSTPAID_EARLY,P4,4.0009441,app_push,digital_retention,False,C1,SMS,SIM tenure months: +0.061 — Increases predicted churn risk; Tenure stage 0=new … 4=loyal: +0.021 — Increases predicted churn risk
1660,0.0559,0.0075,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,EWANO (superapp_financial) 1/0/-1: +0.004 — EWANO financial engagement pattern; EWANO yes on capable: +0.004 — Increases predicted churn risk
1667,0.0559,0.9219,Low,First-year postpaid subscriber,Postpaid Loyalty Lock: 10% loyalty discount on months 7–12 when customer accepts e-bill + auto-pay setup within 14 days (contract amendment digital).,R08_POSTPAID_EARLY,P4,4.0009441,app_push,digital_retention,False,C1,SMS,SIM tenure months: +0.015 — Increases predicted churn risk; Persian birth month 1–12: +0.015 — Increases predicted churn risk
1668,0.0559,0.802,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.018 — Spend spike vs history raises risk; SIM tenure months: +0.008 — Increases predicted churn risk
1673,0.0559,0.0346,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Customer age: +0.005 — Increases predicted churn risk; Night data pack 1/0/-1: +0.003 — Increases predicted churn risk
1683,0.0559,0.0633,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.030 — VoLTE non-adoption raises risk; Count ecosystem yes (capable): +0.013 — Increases predicted churn risk"
1694,0.0559,0.8366,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.022 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.016 — Increases predicted churn risk
1696,0.0559,0.7775,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.012 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.005 — Low digital engagement raises risk
1698,0.0559,0.6167,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Customer age: +0.006 — Increases predicted churn risk; Night data pack 1/0/-1: +0.002 — Increases predicted churn risk
1699,0.0559,0.2762,Low,Low VAS penetration (1–2 products),"Stickiness Cross-sell: 7-day international roaming pass + super-app financial wallet activation with 50,000 Toman cashback on first bill payment via wallet.",R06_VAS_PARTIAL,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.023 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.006 — Increases predicted churn risk
1713,0.0559,0.245,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.019 — VoLTE non-adoption raises risk; Customer age: +0.007 — Increases predicted churn risk"
1715,0.0559,0.6236,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.021 — VoLTE non-adoption raises risk; Customer age: +0.006 — Increases predicted churn risk"
1736,0.0559,0.2724,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.021 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.016 — Increases predicted churn risk
1739,0.0559,0.7844,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.023 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.008 — Increases predicted churn risk
1744,0.0559,0.4369,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.018 — Spend spike vs history raises risk; Prepaid & age ≤30: +0.000 — Increases predicted churn risk
1747,0.0559,0.611,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.022 — Increases predicted churn risk; log1p(monthly spend): +0.020 — Increases predicted churn risk
1753,0.0559,0.5276,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.020 — VoLTE non-adoption raises risk; Customer age: +0.004 — Increases predicted churn risk"
1754,0.0559,0.4573,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.017 — Increases predicted churn risk; log1p(monthly spend): +0.010 — Increases predicted churn risk
1758,0.0559,0.0519,Low,Low VAS penetration (1–2 products),"Stickiness Cross-sell: 7-day international roaming pass + super-app financial wallet activation with 50,000 Toman cashback on first bill payment via wallet.",R06_VAS_PARTIAL,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.021 — Increases predicted churn risk; Intl roaming 1/0/-1: +0.004 — Increases predicted churn risk
1765,0.0559,0.4159,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,EWANO yes on capable: +0.004 — Increases predicted churn risk; EWANO (superapp_financial) 1/0/-1: +0.004 — EWANO financial engagement pattern
1768,0.0559,0.1067,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.022 — Increases predicted churn risk; log1p(monthly spend): +0.016 — Increases predicted churn risk
1769,0.0559,0.2332,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.023 — VoLTE non-adoption raises risk; Monthly bill vs lifetime ARPU: +0.007 — Spend spike vs history raises risk"
1781,0.0559,0.0463,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Persian birth month 1–12: +0.021 — Increases predicted churn risk; Customer age: +0.016 — Increases predicted churn risk
1786,0.0559,0.0279,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Count ecosystem yes (capable): +0.008 — Increases predicted churn risk; ≥2 ecosystem + modern network: +0.007 — Increases predicted churn risk
1792,0.0559,0.0811,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.019 — VoLTE non-adoption raises risk; Night data pack 1/0/-1: +0.003 — Increases predicted churn risk"
1795,0.0559,0.328,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,≥2 ecosystem + modern network: +0.009 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.003 — Low digital engagement raises risk
1805,0.0559,0.3243,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.052 — Prepaid segment associated with higher churn risk; Gender male: +0.003 — Increases predicted churn risk
1806,0.0559,0.374,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.019 — VoLTE non-adoption raises risk; Customer age: +0.009 — Increases predicted churn risk"
1811,0.0559,0.8449,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.018 — Increases predicted churn risk; log1p(monthly spend): +0.009 — Increases predicted churn risk
1820,0.0559,0.0295,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,Intl roaming 1/0/-1: +0.003 — Increases predicted churn risk; Night data pack 1/0/-1: +0.003 — Increases predicted churn risk
1829,0.0559,0.3792,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.024 — Spend spike vs history raises risk; Persian birth month 1–12: +0.014 — Increases predicted churn risk
1840,0.0559,0.416,Low,First-year postpaid subscriber,Postpaid Loyalty Lock: 10% loyalty discount on months 7–12 when customer accepts e-bill + auto-pay setup within 14 days (contract amendment digital).,R08_POSTPAID_EARLY,P4,4.0009441,app_push,digital_retention,False,C1,SMS,SIM tenure months: +0.032 — Increases predicted churn risk; Tenure stage 0=new … 4=loyal: +0.019 — Increases predicted churn risk
1842,0.0559,0.1008,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.021 — Spend spike vs history raises risk; Customer age: +0.008 — Increases predicted churn risk
1845,0.0559,0.9032,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.023 — VoLTE non-adoption raises risk; Night data pack 1/0/-1: +0.003 — Increases predicted churn risk"
1846,0.0559,0.5081,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.034 — VoLTE non-adoption raises risk; Intl roaming 1/0/-1: +0.006 — Increases predicted churn risk"
1848,0.0559,0.0082,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Persian birth month 1–12: +0.011 — Increases predicted churn risk; Customer age: +0.001 — Increases predicted churn risk
1864,0.0559,0.2452,Low,First-year postpaid subscriber,Postpaid Loyalty Lock: 10% loyalty discount on months 7–12 when customer accepts e-bill + auto-pay setup within 14 days (contract amendment digital).,R08_POSTPAID_EARLY,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Tenure stage 0=new … 4=loyal: +0.017 — Increases predicted churn risk; SIM tenure months: +0.017 — Increases predicted churn risk
1865,0.0559,0.0265,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.019 — VoLTE non-adoption raises risk; Intl roaming 1/0/-1: +0.005 — Increases predicted churn risk"
1874,0.0559,0.9396,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.018 — VoLTE non-adoption raises risk; ≥2 ecosystem + modern network: +0.009 — Increases predicted churn risk"
1876,0.0559,0.4158,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,2G=0 … 5G=3: +0.023 — Increases predicted churn risk; log1p(monthly spend): +0.018 — Increases predicted churn risk
1885,0.0559,0.7619,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.020 — VoLTE non-adoption raises risk; Persian birth month 1–12: +0.006 — Increases predicted churn risk"
1896,0.0559,0.0436,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,≥2 ecosystem + modern network: +0.009 — Increases predicted churn risk; Count ecosystem yes (capable): +0.007 — Increases predicted churn risk
1901,0.0559,0.7322,Low,First-year postpaid subscriber,Postpaid Loyalty Lock: 10% loyalty discount on months 7–12 when customer accepts e-bill + auto-pay setup within 14 days (contract amendment digital).,R08_POSTPAID_EARLY,P4,4.0009441,app_push,digital_retention,False,C1,SMS,SIM tenure months: +0.030 — Increases predicted churn risk; Tenure stage 0=new … 4=loyal: +0.018 — Increases predicted churn risk
1906,0.0559,0.5193,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Monthly bill vs lifetime ARPU: +0.019 — Spend spike vs history raises risk; Hamrah Man yes (legacy name): +0.001 — Increases predicted churn risk
1907,0.0559,0.9543,Low,Low VAS penetration (1–2 products),"Stickiness Cross-sell: 7-day international roaming pass + super-app financial wallet activation with 50,000 Toman cashback on first bill payment via wallet.",R06_VAS_PARTIAL,P4,4.0009441,app_push,digital_retention,False,C1,SMS,Monthly bill vs lifetime ARPU: +0.013 — Spend spike vs history raises risk; Customer age: +0.007 — Increases predicted churn risk
1912,0.0559,0.2401,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,log1p(monthly spend): +0.023 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.021 — Increases predicted churn risk
1921,0.0559,0.0569,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Prepaid SIM: +0.051 — Prepaid segment associated with higher churn risk; Hamrah Man app 1/0: +0.002 — Hamrah Man app engagement
1926,0.0559,0.1433,Low,Low model risk,Monitor: include in quarterly digital health SMS (no outbound call).,R00_MONITOR,P4,4.0009441,SMS,monitor_only,False,C0,,≥2 ecosystem + modern network: +0.008 — Increases predicted churn risk; Sum Hamrah Man+Rubika+EWANO+VoLTE yes: +0.005 — Low digital engagement raises risk
1936,0.0559,0.102,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Persian birth month 1–12: +0.017 — Increases predicted churn risk; Customer age: +0.013 — Increases predicted churn risk
1948,0.0559,0.1626,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,2G=0 … 5G=3: +0.023 — Increases predicted churn risk; Cumulative spend per month of tenure: +0.008 — Increases predicted churn risk
1957,0.0559,0.2825,Low,High monthly spend or bill spike vs history,Bill Shock Prevention: proactive SMS with itemized spend + optional plan downgrade or 15% discount on next monthly invoice for 6-month stay commitment (digital accept).,R05_BILL_SHOCK,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"2G=0 … 5G=3: +0.018 — Increases predicted churn risk; Capable, VoLTE=no: +0.015 — VoLTE non-adoption raises risk"
1962,0.0559,0.5828,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.017 — VoLTE non-adoption raises risk; Monthly bill vs lifetime ARPU: +0.010 — Spend spike vs history raises risk"
1965,0.0559,0.0587,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.022 — VoLTE non-adoption raises risk; Monthly bill vs lifetime ARPU: +0.009 — Spend spike vs history raises risk"
1970,0.0559,0.0165,Low,VoLTE not adopted (data-capable),VoLTE Activation Push: one-tap provisioning SMS + 5GB bonus data after first successful VoLTE call within 14 days (tracked via network provisioning).,R03_VOLTE_ENABLE,P4,4.0009441,SMS,digital_retention,False,C1,app_push,"Capable, VoLTE=no: +0.023 — VoLTE non-adoption raises risk; ≥2 ecosystem + modern network: +0.010 — Increases predicted churn risk"
1972,0.0559,0.6588,Low,Legacy 2G / voice-centric line,Legacy Migration Offer: free SIM swap + 3-month introductory 4G data pack (5GB/month) at 40% discount when upgrading network generation in-store or app.,R07_LEGACY_2G,P4,4.0009441,SMS,digital_retention,False,C1,app_push,Customer age: +0.008 — Increases predicted churn risk; Age band ordinal: +0.003 — Increases predicted churn risk
1974,0.0559,0.6452,Low,Multi-product ecosystem power user,"VIP Loyalty Preservation: premium bundle retention, priority support queue, cross-product rewards (Rubika + EWANO + Hamrah Man), no aggressive discounting.",R12_ECOSYSTEM_POWER_USER,P4,4.0009441,app_push,digital_retention,False,C1,SMS,≥2 ecosystem + modern network: +0.009 — Increases predicted churn risk; Count ecosystem yes (capable): +0.008 — Increases predicted churn risk
